ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.468988585782355,0.6352071133311893,0.5204193743465736,0.10938287108500318,0.28429631975155684,0.6651001616969175,0.22465753424657536,0.5717808219178082,0.6802739726027397
