slice,images,annotations,ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
all,330,1610,0.2697950354690324,0.3340317919726519,0.2985746007495498,0.12074768878627166,0.3084601564461142,0.40040563358305803,0.2680534060146347,0.34921039239712603,0.3494203093905168
offcenter,330,1012,0.20558831155670895,0.2539051459607567,0.23070938974111677,0.09559016655402255,0.3178803294391907,0.3094105608647586,0.2359363030100964,0.33527973227867025,0.33562547805128634
center,282,598,0.2564356573284319,0.3117160564148082,0.27640968125660825,0.14154490161498617,0.19745775195883097,0.401267795506992,0.3099568746676065,0.40475525705695503,0.40478413708930056
small,207,754,0.17588363658091818,0.24347963646217125,0.19557686600345803,0.1207818818769848,0.3021333263698501,0.19163836322246885,0.20421376003692027,0.29084062294391916,0.29141482919545747
medium,266,569,0.33230850229382575,0.3836013743737055,0.3729528159889935,-1.0,0.27839260918845504,0.39281591599460763,0.3711003741307224,0.5110037665587336,0.5112065640266081
large,194,287,0.32821766447609074,0.358727733569648,0.3444217858345786,-1.0,-1.0,0.36654181149352877,0.4234780466381739,0.49424606617607675,0.49424606617607675
