ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.2697950354690324,0.3340317919726519,0.2985746007495498,0.12074768878627166,0.3084601564461142,0.40040563358305803,0.2680534060146347,0.34921039239712603,0.3494203093905168
