category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
171,n04530566,100,0.5,9,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.8571428571428571,0.11111111111111116,0.2222222222222222,0.7773392250694872,0.7007060412641652,0.8182703811813211
4,n01503061,100,0.5,38,1.0,0.9210526315789473,0.9473684210526315,0.9210526315789473,0.07894736842105265,0.02631578947368418,0.9161065813217228,0.8490586509024584,0.8672578189430421
107,n03513137,100,0.5,13,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.9166666666666666,0.07692307692307698,0.07692307692307698,0.8152080638961746,0.7596084513780357,0.8163496337740147
143,n04116512,100,0.5,20,0.05,0.0,0.0,0.0,0.05,0.0,0.09316382297747802,0.0,0.009191808094432631
1,n00007846,100,0.5,143,0.9370629370629371,0.9230769230769231,0.9300699300699301,0.9850746268656717,0.013986013986013957,0.006993006993006978,0.8392041715897717,0.8300667331153556,0.8388997231177464
19,n02084071,100,0.5,36,1.0,1.0,1.0,1.0,0.0,0.0,0.9341997103674324,0.9341997103674324,0.93578086644125
76,n03001627,100,0.5,27,0.8518518518518519,0.8518518518518519,0.9259259259259259,1.0,0.0,0.07407407407407407,0.6909283301602609,0.6846677355818979,0.7171740648870771
72,n02958343,100,0.5,14,0.9285714285714286,0.9285714285714286,1.0,1.0,0.0,0.0714285714285714,0.7939050564305491,0.7917230244455753,0.8149131379632759
194,n07749582,100,0.5,13,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.07692307692307687,0.8006713645929323,0.8006713645929323,0.8449037164896988
191,n07739125,100,0.5,11,1.0,1.0,1.0,1.0,0.0,0.0,0.819135361435593,0.819135361435593,0.8292943708368974
160,n04356056,100,0.5,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.0,0.0,0.25127872587312994,0.22981773955935889,0.2840176884561538
7,n01674464,100,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.8853115238366656,0.8853115238366656,0.8853115238366656
8,n01726692,100,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.9487514077502263,0.9487514077502263,0.9495204499946758
51,n02691156,100,0.5,4,0.75,0.75,0.75,1.0,0.0,0.0,0.6737335096043828,0.6737335096043828,0.6737335096043828
149,n04228054,100,0.5,4,0.5,0.5,0.75,1.0,0.0,0.25,0.5230352184208569,0.503849257006176,0.5679360160824249
154,n04256520,100,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.8998589101268009,0.8877957725367954,0.9008562288963209
2,n01443537,100,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.8891146459497041,0.8891146459497041,0.8891146459497041
35,n02374451,100,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.9559945189244713,0.9559945189244713,0.9559945189244713
37,n02395003,100,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.9070668218004426,0.9070668218004426,0.9087913884953315
41,n02419796,100,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.911964434838224,0.911964434838224,0.911964434838224
90,n03211117,100,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.8764686527546104,0.8764686527546104,0.8884850920029871
177,n04591157,100,0.5,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.41803175690181266,0.40017357152921323,0.40017357152921323
17,n02062744,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8754487209245522,0.7398201750417625,0.84143120656902
21,n02121808,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.9434117931794052,0.9434117931794052,0.9434117931794052
38,n02398521,100,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.6696894838815687,0.5295451334566906,0.5295451334566906
43,n02444819,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8946570878539821,0.8648723255825788,0.8648723255825788
48,n02509815,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.969501629683267,0.969501629683267,0.969501629683267
54,n02769748,100,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.5113876439819234,0.42343018358122986,0.42343018358122986
60,n02807133,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.9317543288402919,0.9317543288402919,0.9412095804569264
70,n02924116,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.9492168019121311,0.9492168019121311,0.9492168019121311
162,n04376876,100,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.624974138275768,0.47995348375299857,0.47995348375299857
164,n04392985,100,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0796296557885619,0.0796296557885619,0.0796296557885619
173,n04540053,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8256075644616003,0.8188392856776971,0.8256075644616003
182,n07693725,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.9669960438155455,0.9669960438155455,0.9671150813520633
9,n01770393,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9663789683072047,0.9663789683072047,0.9663789683072047
14,n01944390,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8732222844971489,0.6910966740288826,0.8732222844971489
20,n02118333,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9704423455794396,0.9538811833896926,0.9704423455794396
24,n02131653,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.950368416841872,0.950368416841872,0.950368416841872
28,n02268443,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.953309287207263,0.953309287207263,0.953309287207263
61,n02815834,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9229324785817424,0.9229324785817424,0.9229324785817424
65,n02870880,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8029748774604325,0.8029748774604325,0.8904892919914803
84,n03128519,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9407947726382438,0.9407947726382438,0.9407947726382438
87,n03188531,100,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.30019402634145403,0.0,0.04868750376457722
88,n03196217,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.982246748368994,0.982246748368994,0.982246748368994
116,n03759954,100,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07017659330334469,0.0,0.0
119,n03770439,100,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19167259938994674,0.0,0.0
122,n03797390,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9137558207973286,0.9137558207973286,0.9137558207973286
124,n03814639,100,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04196206504951821,0.0,0.0
165,n04409515,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9080599824703133,0.9080599824703133,0.9080599824703133
176,n04557648,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8486297404612538,0.8486297404612538,0.8486297404612538
181,n07615774,100,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.10349046889634125,0.0,0.015737972258792265
