ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.4686989846194354,0.6347788013170869,0.5111963668878646,0.07108458288474284,0.2757915187017196,0.6794812734014696,0.2158904109589041,0.5542465753424657,0.6690410958904109
