model,run_seed,step,loss,loss_semantic_hard_negative,loss_score_iou,loss_quality_cls,loss_quality_head,loss_query_center_aux,quality_head_scale,eval_iou,eval_recall50,eval_ap50,eval_ap50_class,eval_ap75,eval_ap75_q_fixed,eval_ap75_oracle_iou,eval_small_ap50,eval_medium_ap50,eval_large_ap50,eval_center_ap50,eval_offcenter_ap50,eval_small_ap50_q_fixed,eval_medium_ap50_q_fixed,eval_large_ap50_q_fixed,eval_center_ap50_q_fixed,eval_offcenter_ap50_q_fixed,eval_ap50_center_dist1,eval_ap50_q_fixed_center_dist1,eval_center_ap50_center_dist1,eval_offcenter_ap50_center_dist1,eval_center_ap50_q_fixed_center_dist1,eval_offcenter_ap50_q_fixed_center_dist1,eval_ap50_q025,eval_ap50_q05,eval_ap50_q1,eval_ap50_q2,eval_ap50_q4,eval_ap50_q_fixed,eval_ap50_q_fixed_alpha,eval_ap50_q_fixed_temperature,eval_ap50_q_best,eval_ap50_q_best_alpha,eval_ap50_class_q025,eval_ap50_class_q05,eval_ap50_class_q1,eval_ap50_class_q2,eval_ap50_class_q4,eval_ap50_class_q_fixed,eval_ap50_class_q_best,eval_ap50_class_q_best_alpha,eval_ap50_oracle_iou,eval_ap50_class_oracle_iou,eval_ap50_oracle_gap,eval_ap50_q_fixed_gap_to_oracle,eval_ap50_q_fixed_oracle_closure,eval_ap50_q_best_gap_to_oracle,eval_ap50_q_best_oracle_closure,eval_ap50_class_oracle_gap,eval_ap50_class_q_fixed_gap_to_oracle,eval_ap50_class_q_fixed_oracle_closure,eval_ap50_class_q_best_gap_to_oracle,eval_ap50_class_q_best_oracle_closure,eval_mask_iou,eval_mask_dice,eval_query_mask_center_l1,eval_query_mask_center_l2,eval_query_mask_center_pck025,eval_center_query_mask_center_l2,eval_offcenter_query_mask_center_l2,eval_center_query_mask_center_pck025,eval_offcenter_query_mask_center_pck025,eval_small_iou,eval_medium_iou,eval_large_iou,eval_center_iou,eval_offcenter_iou,matched_assignment_class_acc,tp50_class_acc,score_iou_corr,objectness_auc,objectness_ece50,objectness_ece75,quality_iou_corr,quality_auc,combined_iou_corr,combined_auc,combined_ece50,combined_ece75,topk_fp_rate,combined_topk_fp_rate,topk_center_distance,combined_topk_center_distance,duplicate_per_gt,center_matched_assignment_class_acc,offcenter_matched_assignment_class_acc,center_tp50_class_acc,offcenter_tp50_class_acc,center_score_iou_corr,offcenter_score_iou_corr,center_objectness_auc,offcenter_objectness_auc,center_topk_fp_rate,offcenter_topk_fp_rate,center_combined_topk_fp_rate,offcenter_combined_topk_fp_rate,center_topk_slice_match_rate,offcenter_topk_slice_match_rate,center_topk_non_slice_match_rate,offcenter_topk_non_slice_match_rate,center_topk_no_gt_match_rate,offcenter_topk_no_gt_match_rate,center_combined_topk_slice_match_rate,offcenter_combined_topk_slice_match_rate,center_combined_topk_non_slice_match_rate,offcenter_combined_topk_non_slice_match_rate,center_combined_topk_no_gt_match_rate,offcenter_combined_topk_no_gt_match_rate,center_topk_center_distance,offcenter_topk_center_distance,center_combined_topk_center_distance,offcenter_combined_topk_center_distance,center_duplicate_per_gt,offcenter_duplicate_per_gt,query_assignment_entropy,center_query_assignment_entropy,offcenter_query_assignment_entropy,best_iou,best_step,images_per_sec
local_learned,41,25,6.576450347900391,0.17202343046665192,0.0,0.0,0.0,0.0,1.0,0.39372971653938293,0.20000000298023224,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.1666666716337204,0.1666666716337204,0.0,0.1458333283662796,0.1458333283662796,0.1458333283662796,0.0,0.1458333283662796,0.0,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42185327410697937,0.43842795491218567,0.10319114476442337,0.06666667014360428,0.0,-0.39750009775161743,0.5,0.2687562108039856,0.16572453081607819,0.0,0.5,-0.39750009775161743,0.5,0.2687562108039856,0.16572453081607819,0.8125,0.8125,0.060541197657585144,0.060541197657585144,0.375,0.07692307978868484,0.0,0.0,0.0,-0.39750009775161743,-0.44154441356658936,0.5,0.5,0.8125,1.0,0.8125,1.0,0.1875,0.0,0.0,0.0,0.8125,1.0,0.1875,0.0,0.0,0.0,0.8125,1.0,0.056540101766586304,0.047648556530475616,0.056540101766586304,0.047648556530475616,0.375,0.0,0.836452841758728,0.667339563369751,-0.0,0.39372971653938293,25,25.20539456429256
local_learned,41,50,6.715595245361328,0.010980050079524517,0.0,0.0,0.0,0.0,1.0,0.3965199887752533,0.2666666805744171,0.2083333432674408,0.078125,0.0,0.0,0.0,0.0,0.0,0.2083333432674408,0.2291666716337204,0.0,0.0,0.0,0.2083333432674408,0.2291666716337204,0.0,0.140625,0.140625,0.15625,0.0,0.15625,0.0,0.2083333432674408,0.2083333432674408,0.2083333432674408,0.2083333432674408,0.2083333432674408,0.2083333432674408,0.0,0.0,0.2083333432674408,0.0,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.0,0.25,0.078125,0.041666656732559204,0.041666656732559204,0.0,0.041666656732559204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42484283447265625,0.4428233504295349,0.09554833173751831,0.20000000298023224,0.20000000298023224,0.8620028495788574,0.6041666865348816,0.3409694731235504,0.2427641749382019,0.0,0.5,0.8620028495788574,0.6041666865348816,0.3409694731235504,0.2427641749382019,0.625,0.625,0.07340589165687561,0.07340589165687561,0.375,0.23076923191547394,0.0,0.20000000298023224,0.0,0.8620028495788574,0.49638813734054565,0.6041666865348816,0.5,0.625,1.0,0.625,1.0,0.375,0.0,0.0,0.0,0.625,1.0,0.375,0.0,0.0,0.0,0.625,1.0,0.07445808500051498,0.07100032269954681,0.07445808500051498,0.07100032269954681,0.375,0.0,0.873232901096344,0.9131225943565369,-0.0,0.3965199887752533,50,28.96647910332236
local_learned,42,25,8.119979858398438,1.7947014570236206,0.0,0.0,0.0,0.0,1.0,0.25488683581352234,0.13333334028720856,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.25,0.1875,0.0,0.0,0.0,0.25,0.1875,0.0,0.1875,0.1875,0.1875,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05721690133213997,0.0,0.3043042719364166,0.30281707644462585,0.1230786144733429,0.20000000298023224,0.6666666865348816,-0.24601174890995026,0.5,0.36319881677627563,0.2319292575120926,0.0,0.5,-0.24601174890995026,0.5,0.36319881677627563,0.2319292575120926,0.75,0.75,0.0537896491587162,0.0537896491587162,0.5625,0.27272728085517883,0.0,0.6666666865348816,0.0,-0.052658990025520325,-0.4946219325065613,0.5,0.5,0.75,1.0,0.75,1.0,0.25,0.0,0.0,0.0,0.75,1.0,0.25,0.0,0.0,0.0,0.75,1.0,0.05404520779848099,0.05425557494163513,0.05404520779848099,0.05425557494163513,0.5625,0.0,0.9446232318878174,0.7474594116210938,0.40563905239105225,0.25488683581352234,25,32.548488017392664
local_learned,42,50,6.434169292449951,0.6543907523155212,0.0,0.0,0.0,0.0,1.0,0.22789819538593292,0.13333334028720856,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.25,0.1875,0.0,0.0,0.0,0.25,0.1875,0.0,0.1875,0.1875,0.1875,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751175507903099,0.0,0.266093373298645,0.270991712808609,0.10939113050699234,0.20000000298023224,0.6666666865348816,0.19866670668125153,0.5,0.4022470712661743,0.30046403408050537,0.0,0.5,0.19866670668125153,0.5,0.4022470712661743,0.30046403408050537,0.75,0.75,0.029293464496731758,0.029293464496731758,0.5625,0.27272728085517883,0.0,0.6666666865348816,0.0,0.19866670668125153,-0.29077693819999695,0.5,0.5,0.75,1.0,0.75,1.0,0.25,0.0,0.0,0.0,0.75,1.0,0.25,0.0,0.0,0.0,0.75,1.0,0.0346158966422081,0.03809069097042084,0.0346158966422081,0.03809069097042084,0.5625,0.0,0.898395836353302,0.6203352808952332,1.0,0.25488683581352234,25,33.171127899677444
