ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.19600743210752267,0.24642633195766303,0.21652221238135552,0.13047211714579351,0.208923789938075,0.32516531666925225,0.335004965125196,0.49526014084439385,0.5007488930337508
